"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 2"
"https://www.hepsiemlak.com/izmir-konak-mimar-sinan-kiralik/daire/112706-8101","32","70.000","03-12-2025","Kiralık Daire","3 +
                          1","120 m²","Sıfır Bina","3. Kat","Alsancak Fuar Yakını Yeni Bina Otoparklı Yangın Merdivenli Daire","İzmir / Konak / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Kw Alesta-viya-orsa 2","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-cinartepe-kiralik/daire/109159-590","13","10.000","13-11-2025","Kiralık Daire","2 +
                          1","100 m²","16
                        Yaşında","Yüksek Giriş","Safir'den Kiralık 2+1 Fırsat Daire","İzmir / Konak / Çınartepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-ve-yatirim-danismanligi-109159","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Safir Gayrimenkul Ve Yatırım Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-kozagac-kiralik/daire/104396-470","13","13.000","07-11-2025","Kiralık Daire","2 +
                          1","85 m²","30
                        Yaşında","Yüksek Giriş","Atölye'den Kozağaç Mh.2+1 Geniş Daire","İzmir / Buca / Kozağaç Mah.","https://www.hepsiemlak.com/emlak-ofisi/atolye-gayrimenkul-104396","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Atölye Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-mansuroglu-kiralik/daire/90799-681","13","50.000","23-10-2025","Kiralık Daire","3 +
                          1","120 m²","Sıfır Bina","5. Kat","Zengin Emlaktan 3+1 Kiralık Daire","İzmir / Bayraklı / Mansuroğlu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cesme-sakarya-kiralik/daire/65747-2001","28","35.000","03-12-2025","Kiralık Daire","2 +
                          1","80 m²","15
                        Yaşında","Bahçe Katı","(ya2001) Site İçi, Havuzlu, Geniş Bahçeli, Yıllık, Eşyalı, 2+1.","İzmir / Çeşme / Sakarya Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozkanlar-gayrimenkul-danismanligi-65747","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/7/5/6/0/6a006b73-dc2c-4c57-bbfe-3336c57ec463.jpg","Whatsapp","Özkanlar Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/izmir-balcova-koruturk-kiralik/daire/114107-1671","30","35.000","05-12-2025","Kiralık Daire","3 +
                          1","120 m²","31
                        Yaşında","Yüksek Giriş","Balçova Korutürk Mah. 3+1 Eşyalı Jeotermalli Kiralık Daire","İzmir / Balçova / Korutürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/cokyasar-gayrimenkul-114107","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/1/4/1/1/aef09813-17f3-473f-9ac5-91fc79ac3146.jpg","Whatsapp","Çokyaşar Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-karabaglar-cennetoglu-kiralik/daire/89181-4680","24","20.000","03-11-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","3. Kat","Karabağlar Cennetoğlu Mh. 120m2 3+1 Kiralık Daire","İzmir / Karabağlar / Cennetoğlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/gayrimenkulsan-gayrimenkul-danismanlik-hizmetleri-89181/adnan-ozaydin-1765979","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/7/9/5/6/7/1/9b8b3e68-b13b-4b9d-89e2-84706fc551f5.jpg","Whatsapp","Gayrimenkulsan Gayrimenkul Danışmanlık Hizmetleri",""
"https://www.hepsiemlak.com/izmir-bayrakli-muhittin-erener-kiralik/daire/97893-313","6","20.000","04-12-2025","Kiralık Daire","2 +
                          1","72 m²","Sıfır Bina","3. Kat","Bayraklıda Şehir Hastanesine Yakın Sıfır 2+1 Kiralık Daire","İzmir / Bayraklı / Muhittin Erener Mah.","https://www.hepsiemlak.com/emlak-ofisi/ada-avsar-gayrimenkul-danismanligi-97893","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Ada Avşar Gayrimenkul Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/158213-15","14","17.500","03-11-2025","Kiralık Daire","1 +
                          1","50 m²","4
                        Yaşında","2. Kat","Atatürk Mah Kiralık Eşyalı Doğalgazlı Daire","İzmir / Buca / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/fix-yapi-gayrimenkul-158213","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Fix Yapı Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/izmir-bornova-yesilova-kiralik/daire/45472-416","19","26.500","01-12-2025","Kiralık Daire","2 +
                          1","85 m²","26
                        Yaşında","3. Kat","Bornova Yenişehir De Kiralik Daire","İzmir / Bornova / Yeşilova Mah.","https://www.hepsiemlak.com/emlak-ofisi/vale-gayrimenkul-45472","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Vale Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-guven-kiralik/daire/24511-9761","59","26.000","02-12-2025","Kiralık Daire","3 +
                          1","125 m²","26
                        Yaşında","Ara Kat","Buca Şirinyer Güven Mah. 3+1 125m2 Doğalgazlı Arakat Daire","İzmir / Buca / Güven Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Şirinyer","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/78224-2110","40","31.000","18-11-2025","Kiralık Daire","2 +
                          1","75 m²","6
                        Yaşında","5. Kat","Bornova Erzene Mah. Kiralık 2+1daire","İzmir / Bornova / Erzene Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-evka3-gayrimenkul-78224","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Startkey Evka3 Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/110710-105","17","37.000","02-12-2025","Kiralık Daire","2 +
                          1","115 m²","31
                        Yaşında","3. Kat","Foradan Gündoğdu Meydanı Yakını Kiralık İş Yeri","İzmir / Konak / Alsancak Mah.","https://www.hepsiemlak.com/emlak-ofisi/fora-gayrimenkul-110710","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Fora Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/145175-156","25","16.000","21-11-2025","Kiralık Daire","1 +
                          1","65 m²","4
                        Yaşında","Giriş Katı","Tınaztepe Kampüse Yakın Doğalgazlı 1+1 Kiralık Daire","İzmir / Buca / Kuruçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/nirvana-gayrimenkul-145175","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Nirvana Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-gunesli-kiralik/daire/154170-147","60","65.000","26-11-2025","Kiralık Daire","3 +
                          1","130 m²","11
                        Yaşında","2. Kat","Konak Güneşli Mah Egepol Has 250metre 2.Kat 3+1 120m2 Ful Eşyalı","İzmir / Konak / Güneşli Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-saygin-154170","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwell Banker Saygın","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-buca-yenigun-kiralik/daire/162032-129","45","38.000","16-11-2025","Kiralık Daire","2 +
                          1","120 m²","5
                        Yaşında","Yüksek Giriş","Yenigün Mah. Lüks 2+1 Yüksek Giriş Yeni Bina 110 M2 Kiralık Daire","İzmir / Buca / Yenigün Mah.","https://www.hepsiemlak.com/emlak-ofisi/buca-boranem-gozde-acar-162032","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Buca Boranem Gözde Acar","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-kiralik/daire/141649-548","26","25.000","17-10-2025","Kiralık Daire","2 +
                          1","79 m²","40
                        Yaşında","4. Kat","Karşıyaka Bostanlıda Tam Merkezde 2+1 Arakat 80 M2 Önü Açık Daire","İzmir / Karşıyaka / Bostanlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwellbanker-style-141649","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwellbanker Style","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bayrakli-cay-kiralik/daire/135423-162","17","20.000","17-11-2025","Kiralık Daire","2 +
                          1","82 m²","8
                        Yaşında","Yüksek Giriş","Bayraklı Tepekule Mah 2+1 Kiralık Daire Kombili","İzmir / Bayraklı / Çay Mah.","https://www.hepsiemlak.com/emlak-ofisi/2d-emlak-135423","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","2d Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-dikili-candarli-kiralik/daire/33208-5901","27","2.750","14-09-2025","Kiralık Daire","Stüdyo","35 m²","25
                        Yaşında","Bahçe Katı","1+0 Kiralık Daire İzmir Dikili Çandarlı","İzmir / Dikili / Çandarlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/diamond-proje-33208","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Diamond Proje","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/2499-12637","22","35.000","24-10-2025","Kiralık Daire","1 +
                          1","60 m²","8
                        Yaşında","1. Kat","İzmir Bornova Küçük Park’ta Eşyalı, Kiralık 1+1 Daire","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-model-2499","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Model","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-altintas-kiralik/daire/9709-5039","23","17.500","09-10-2025","Kiralık Daire","3 +
                          1","100 m²","45
                        Yaşında","1. Kat","İnönü Caddesinin İki Alt Sokağında Altıntaş Mahallesinde Köşe 3+1 100 M2 Bakımlı Daire","İzmir / Konak / Altıntaş Mah.","https://www.hepsiemlak.com/emlak-ofisi/ucyol-gayrimenkul-9709","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Üçyol Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-menemen-inonu-kiralik/daire/144707-333","22","17.500","27-11-2025","Kiralık Daire","1 +
                          1","50 m²","6
                        Yaşında","2. Kat","Seyrekte Üniversiteye Yakın, Havuzlu Site Eşyalı 1+1 Daire","İzmir / Menemen / İnönü Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-camlikule-kiralik/daire/130324-1128","29","23.000","06-11-2025","Kiralık Daire","3 +
                          1","120 m²","13
                        Yaşında","Giriş Katı","Güneş'ten 3+1 120 M2 Açık Mutfak Yüksek Giriş Kiralık Daire","İzmir / Buca / Çamlıkule Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunes-gayrimenkul-130324","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Güneş Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-torbali-cumhuriyet-kiralik/daire/95108-671","60","25.000","23-11-2025","Kiralık Daire","1 +
                          1","65 m²","4
                        Yaşında","5. Kat","Torbalı Da İzban Yakını Havuzlu Sitede Eşyalı Kiralık 1+1 Daire","İzmir / Torbalı / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-torbali-temsilciligi-95108","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Torbalı Temsilciliği","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-kiralik/daire/21024-11682","35","60.000","08-10-2025","Kiralık Daire","3 +
                          1","170 m²","30
                        Yaşında","14. Kat","Mavişehir 1.Etap'da, Deniz Manzaralı, Full Tadilatlı, 3+1 Daire","İzmir / Karşıyaka / Mavişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-atasehir-fil-21024","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Turyap Ataşehir Fil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/58372-5900","60","32.000","04-11-2025","Kiralık Daire","1 +
                          1","45 m²","11
                        Yaşında","15. Kat","Soyak Mavişehir Optimus Eşyalı Havuz Cephe Kiralık 1+1","İzmir / Karşıyaka / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwell Banker Plus","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-cigli-atasehir-kiralik/residence/126264-2202","35","165.000","18-11-2025","Kiralık Residence","4 +
                          1","271 m²","12
                        Yaşında","6. Kat","Folkart Mavişehir Recidence 'da 4+1 Dublex Full Eşyalı Kiralık Daire","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-arma-126264","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Remax Arma","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/residence/21915-11449","45","37.000","29-10-2025","Kiralık Residence","1 +
                          1","60 m²","Sıfır Bina","4. Kat","Site Komşunuzdan Bornova Merkezde Yaşar Üni Yakını Eşyalı Kiralık 1+1 Daireler","İzmir / Bornova / Kazımdirik Mah.","https://www.hepsiemlak.com/emlak-ofisi/fctu-21915","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Fctu","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-selcuk-ataturk-kiralik/daire/51456-7510","17","30.000","31-10-2025","Kiralık Daire","2 +
                          1","89 m²","Sıfır Bina","3. Kat","İzmir Selçuk'ta 2+1 Sıfır Kiralık Daire Merkezde","İzmir / Selçuk / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/my-house-emlak-51456","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/4/1/5/0/b17a9599-26cd-40ec-abb2-edc9b9c06cc3.jpg","Whatsapp","My House Emlak",""
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/37033-3940","15","18.000","12-10-2025","Kiralık Daire","1 +
                          1","75 m²","30
                        Yaşında","Bahçe Katı","Fırsat Alsancak İzban Yakını Bahçeli Doğalgaz Kombili 1+1 Daire","İzmir / Konak / Alsancak Mah.","https://www.hepsiemlak.com/emlak-ofisi/demet-emlak-37033","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/3/0/7/3/0/a4f1ec69-3228-460d-bb5c-3373bf7c7b62.jpg","Whatsapp","Demet Emlak",""
"https://www.hepsiemlak.com/izmir-gaziemir-atifbey-kiralik/daire/90115-1428","19","36.000","19-11-2025","Kiralık Daire","3 +
                          1","150 m²","21
                        Yaşında","4. Kat","Gaziemir Turyaptan Atıfbey Mh.Etiler Cad.Üzeri Kiralık 3+1 Daire","İzmir / Gaziemir / Atıfbey Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-gaziemir-temsilciligi-90115","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/1/0/9/0/8053d30c-6918-4c8f-a821-1b141378aad0.jpg","Whatsapp","Turyap Gaziemir Temsilciliği",""
"https://www.hepsiemlak.com/izmir-menderes-kasimpasa-kiralik/daire/68322-136","12","33.000","24-11-2025","Kiralık Daire","3 +
                          1","135 m²","5
                        Yaşında","Yüksek Giriş","Bal Gayrimenkul- Kasımpaşa Mh. Salı Pazarı Sokağı 3+1 Kiralık","İzmir / Menderes / Kasımpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/bal-gayrimenkul-68322/mustafa-bal-1302161","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Bal Gayrimenkul","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/izmir-karaburun-mordogan-kiralik/villa/100034-564","26","38.000","10-09-2025","Kiralık Villa","5 +
                          1","160 m²","6
                        Yaşında","","Karaburun Mordoğan'da 5+1 Kiralık Villa","İzmir / Karaburun / Mordoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-kiyi-100034","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Coldwell Banker Kıyı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-foca-mustafa-kemal-ataturk-kiralik/daire/29387-663","26","30.000","19-10-2025","Kiralık Daire","2 +
                          1","85 m²","14
                        Yaşında","3. Kat","Yeni Foça Tam Merkezde Deniz Manzaralı Cam Balkonlu Doğal Gazlı Eşyalı Üçüncü Kat 2+1 80m2 Daire","İzmir / Foça / Mustafa Kemal Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bornova-erzene-kiralik/daire/41545-2366","16","28.000","31-10-2025","Kiralık Daire","3 +
                          1","115 m²","21
                        Yaşında","4. Kat","Bornova Merkezde D.Gazlı Klimalı İçi Yapılı 3+1 Ongun Dan","İzmir / Bornova / Erzene Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karaburun-iskele-kiralik/daire/85673-318","16","38.500","25-10-2025","Kiralık Daire","2 +
                          1","90 m²","5
                        Yaşında","Bahçe Katı","Havuzlu Sitede Full Eşyalı Kiralık Daire","İzmir / Karaburun / İskele Mah.","https://www.hepsiemlak.com/emlak-ofisi/mega-gayrimenkul-85673","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","Mega Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/residence/106456-227","31","150.000","28-11-2025","Kiralık Residence","3 +
                          1","220 m²","16
                        Yaşında","7. Kat","Alsancak Residanceda Full Deniz Manzaralı Kiralık Daire","İzmir / Konak / Alsancak Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-urla-gulbahce-kiralik/villa/0-45213816","11","37.500","08-09-2025","Kiralık Villa","4 +
                          1","155 m²","29
                        Yaşında","","Sahibinden Iyte Öğrencileri İcin İdeal","İzmir / Urla / Gülbahçe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/0-45090038","11","40.000","17-11-2025","Kiralık Daire","2 +
                          1","105 m²","15
                        Yaşında","En Üst Kat","Sahibinden Eşyalı Kiralık 2+1 Daire","İzmir / Karabağlar / Bahçelievler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bahriye-ucok-kiralik/daire/0-43493466","11","33.000","23-11-2025","Kiralık Daire","2 +
                          1","109 m²","4
                        Yaşında","3. Kat","Sahibinden Karşıyaka Atatürk Bulvarında 2+1 Kiralık Daire","İzmir / Karşıyaka / Bahriye Üçok Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Whatsapp","",""
